home_team,away_team,home_win,draw,away_win,zero_zero,zero_one,zero_two,zero_three,zero_four,one_zero,one_one,one_two,one_three,one_four,two_zero,two_one,two_two,two_three,two_four,three_zero,three_one,three_two,three_three,three_four,four_zero,four_one,four_two,four_three,four_four
Espanha,Jordânia,87.074,8.759,4.167,1.958,1.255,0.447,0.091,0.015,6.54,4.079,1.313,0.302,0.052,10.168,6.523,2.126,0.464,0.089,11.116,7.295,2.37,0.519,0.088,9.416,5.969,1.911,0.406,0.07
Espanha,Portugal,53.263,22.699,24.038,5.51,6.07,3.388,1.306,0.356,9.593,10.523,6.152,2.326,0.652,8.517,9.433,5.25,2.066,0.618,5.228,5.831,3.288,1.203,0.391,2.441,2.667,1.524,0.609,0.192
Espanha,Colômbia,51.185,23.625,25.19,6.018,6.642,3.802,1.341,0.416,10.047,11.004,6.258,2.314,0.708,8.374,9.192,5.236,2.005,0.605,5.031,5.426,3.069,1.18,0.39,2.239,2.444,1.347,0.5,0.17
Espanha,Uzbequistão,75.007,17.103,7.89,7.146,3.704,0.982,0.197,0.03,14.595,7.515,2.014,0.374,0.055,15.533,7.981,2.123,0.411,0.053,11.246,5.719,1.558,0.298,0.041,6.376,3.233,0.833,0.14,0.02
Espanha,República Democrática do Congo,77.216,16.311,6.473,7.619,3.39,0.745,0.134,0.017,15.7,6.87,1.558,0.279,0.031,16.744,7.375,1.628,0.256,0.03,12.299,5.537,1.188,0.183,0.025,6.95,2.957,0.646,0.1,0.01
Espanha,Inglaterra,41.258,27.635,31.107,10.18,10.565,5.5,1.99,0.566,12.497,12.543,6.795,2.446,0.634,7.79,7.808,4.176,1.505,0.421,3.421,3.537,1.877,0.663,0.162,1.15,1.214,0.626,0.222,0.069
Espanha,Croácia,60.503,22.314,17.183,7.055,5.837,2.539,0.722,0.195,12.486,10.432,4.433,1.27,0.327,11.107,9.53,3.991,1.197,0.304,7.025,5.817,2.502,0.753,0.147,3.323,2.762,1.266,0.346,0.076
Espanha,Gana,90.077,7.101,2.822,1.94,1.05,0.271,0.048,0.005,6.413,3.305,0.861,0.181,0.026,10.665,5.529,1.5,0.281,0.044,12.294,6.509,1.81,0.311,0.036,10.625,5.578,1.507,0.264,0.042
Espanha,Panamá,86.22,9.418,4.362,2.218,1.393,0.482,0.095,0.016,6.882,4.422,1.357,0.299,0.048,10.884,6.735,2.182,0.452,0.085,11.532,6.958,2.281,0.527,0.072,9.28,5.75,1.821,0.4,0.062
Uruguai,França,24.138,30.684,45.178,14.883,16.701,9.794,3.891,1.256,11.142,12.614,7.361,2.902,0.907,4.231,4.885,2.871,1.119,0.345,1.075,1.185,0.755,0.298,0.093,0.21,0.278,0.156,0.068,0.017
Uruguai,Senegal,41.847,31.725,26.428,15.842,12.189,4.802,1.301,0.262,16.262,12.929,5.068,1.332,0.288,8.902,6.954,2.661,0.776,0.159,3.369,2.588,1.058,0.28,0.072,0.963,0.725,0.303,0.084,0.013
Uruguai,Noruega,36.845,27.662,35.493,9.836,11.226,6.475,2.597,0.816,11.337,12.671,7.24,2.956,0.883,6.809,7.496,4.335,1.725,0.551,2.791,3.077,1.864,0.735,0.21,0.868,0.901,0.571,0.203,0.078
Uruguai,Iraque,61.161,25.945,12.894,13.574,6.91,1.83,0.311,0.045,19.797,10.129,2.806,0.47,0.06,14.494,7.511,2.04,0.362,0.053,7.519,3.794,0.964,0.191,0.02,2.909,1.464,0.422,0.072,0.011
Uruguai,Argentina,18.981,30.504,50.515,16.604,19.583,11.656,4.816,1.521,9.961,11.447,6.947,2.946,0.888,3.031,3.666,2.228,0.893,0.301,0.647,0.783,0.495,0.213,0.059,0.101,0.107,0.092,0.044,0.011
Uruguai,Áustria,40.597,31.465,27.938,15.325,12.195,5.141,1.553,0.327,15.722,12.845,5.469,1.618,0.353,8.422,6.95,2.954,0.825,0.181,3.236,2.518,1.094,0.325,0.065,0.87,0.731,0.318,0.096,0.015
Uruguai,Argélia,51.04,28.529,20.431,13.407,9.395,3.388,0.833,0.155,17.054,12.008,4.328,1.062,0.206,11.312,8.03,2.765,0.749,0.137,5.053,3.514,1.308,0.327,0.075,1.679,1.217,0.475,0.102,0.02
Uruguai,Jordânia,63.092,22.896,14.012,9.15,6.021,2.025,0.469,0.104,15.36,10.365,3.509,0.806,0.14,13.463,8.672,2.902,0.644,0.148,7.892,5.279,1.756,0.44,0.069,3.601,2.375,0.733,0.188,0.038
Uruguai,Portugal,29.672,29.476,40.852,12.264,13.992,8.244,3.31,1.031,11.496,13.048,7.536,2.911,0.936,5.448,5.991,3.625,1.481,0.444,1.762,2.008,1.177,0.497,0.137,0.5,0.502,0.292,0.111,0.041
Uruguai,Colômbia,28.325,29.788,41.887,12.905,14.575,8.481,3.454,1.057,11.203,12.981,7.63,2.921,0.961,5.245,5.899,3.449,1.374,0.452,1.608,1.857,1.041,0.42,0.136,0.369,0.45,0.259,0.106,0.033
Uruguai,Uzbequistão,50.059,32.277,17.664,19.151,10.081,2.8,0.501,0.082,20.784,11.193,3.111,0.544,0.094,11.871,6.392,1.791,0.342,0.06,4.652,2.461,0.674,0.136,0.021,1.414,0.723,0.242,0.04,0.006
Uruguai,República Democrática do Congo,52.658,32.477,14.865,20.753,9.197,2.187,0.355,0.032,22.682,10.346,2.417,0.37,0.052,12.816,5.989,1.295,0.212,0.026,5.002,2.317,0.573,0.083,0.005,1.563,0.745,0.186,0.02,0.0
Uruguai,Inglaterra,22.514,32.284,45.202,17.69,18.689,10.149,3.786,1.093,11.605,12.105,6.599,2.42,0.766,3.99,4.005,2.301,0.788,0.224,0.878,0.953,0.518,0.175,0.065,0.168,0.166,0.101,0.037,0.011
Uruguai,Croácia,35.976,32.347,31.677,16.061,13.61,6.222,1.868,0.459,15.115,13.14,5.927,1.738,0.429,7.26,6.415,2.831,0.856,0.208,2.333,2.146,0.877,0.298,0.074,0.658,0.488,0.219,0.069,0.017
Uruguai,Gana,68.331,21.06,10.609,9.392,5.135,1.425,0.272,0.049,16.505,9.057,2.602,0.469,0.067,15.059,8.213,2.339,0.45,0.074,9.56,5.105,1.415,0.252,0.035,4.55,2.479,0.72,0.153,0.019
Uruguai,Panamá,62.493,23.209,14.298,9.78,6.373,2.047,0.457,0.079,16.237,10.123,3.445,0.823,0.144,13.436,8.767,2.893,0.692,0.108,7.67,4.935,1.648,0.381,0.066,3.364,2.207,0.711,0.148,0.032
Arábia Saudita,França,6.105,15.429,78.466,6.754,14.713,16.547,12.555,7.293,3.06,6.655,7.42,5.748,3.307,0.672,1.548,1.801,1.378,0.772,0.14,0.241,0.292,0.204,0.137,0.02,0.033,0.045,0.035,0.015
Arábia Saudita,Senegal,16.295,25.633,58.072,11.474,17.035,13.081,6.717,2.605,7.608,11.076,8.344,4.257,1.738,2.522,3.628,2.772,1.395,0.553,0.579,0.817,0.639,0.291,0.137,0.09,0.151,0.12,0.056,0.019
Arábia Saudita,Noruega,10.836,17.619,71.545,5.479,11.862,12.706,9.584,5.438,3.82,8.247,8.937,6.669,3.793,1.451,2.989,3.214,2.529,1.395,0.365,0.78,0.796,0.621,0.347,0.078,0.16,0.152,0.119,0.056
Arábia Saudita,Iraque,31.913,31.559,36.528,14.954,14.811,7.309,2.498,0.641,13.534,13.246,6.643,2.262,0.571,6.14,5.984,2.995,1.021,0.287,1.881,1.911,0.975,0.337,0.083,0.446,0.433,0.238,0.081,0.026
Arábia Saudita,Argentina,4.592,14.058,81.35,6.97,15.504,17.749,13.922,8.324,2.574,5.713,6.62,5.091,3.049,0.49,1.135,1.237,0.871,0.606,0.061,0.13,0.152,0.126,0.088,0.005,0.014,0.014,0.013,0.012
Arábia Saudita,Áustria,15.173,24.387,60.44,10.681,16.642,13.323,7.405,3.0,6.897,10.543,8.462,4.592,1.916,2.295,3.509,2.776,1.576,0.614,0.508,0.798,0.631,0.353,0.15,0.098,0.163,0.101,0.082,0.032
Arábia Saudita,Argélia,21.778,27.312,50.91,11.421,15.451,10.79,5.037,1.849,8.926,12.158,8.369,4.043,1.468,3.585,4.929,3.254,1.621,0.576,0.994,1.447,0.941,0.438,0.149,0.207,0.268,0.203,0.09,0.037
Arábia Saudita,Jordânia,30.642,27.542,41.816,9.657,12.201,7.84,3.509,1.128,10.008,12.833,8.414,3.561,1.219,5.386,6.789,4.303,1.91,0.642,1.933,2.436,1.627,0.68,0.227,0.581,0.698,0.437,0.192,0.064
Arábia Saudita,Portugal,7.998,16.418,75.584,6.02,13.242,14.642,11.112,6.546,3.378,7.503,8.275,6.307,3.659,0.971,2.198,2.449,1.818,1.109,0.178,0.449,0.552,0.421,0.191,0.025,0.073,0.086,0.055,0.024
Arábia Saudita,Colômbia,7.637,16.443,75.92,6.269,13.535,14.971,11.512,6.518,3.38,7.447,8.122,6.074,3.578,0.926,2.096,2.326,1.805,0.955,0.178,0.356,0.453,0.365,0.194,0.04,0.066,0.072,0.044,0.034
Arábia Saudita,Uzbequistão,23.958,32.583,43.459,17.839,18.13,9.591,3.547,1.023,12.05,12.265,6.545,2.352,0.605,4.294,4.36,2.282,0.83,0.224,1.01,1.043,0.565,0.19,0.05,0.192,0.189,0.112,0.041,0.007
Arábia Saudita,República Democrática do Congo,26.837,35.071,38.092,20.721,18.153,8.192,2.448,0.597,14.139,12.291,5.601,1.653,0.391,4.899,4.423,1.897,0.628,0.147,1.203,1.056,0.492,0.157,0.03,0.232,0.189,0.091,0.025,0.005
Arábia Saudita,Inglaterra,6.067,16.738,77.195,8.346,16.968,17.771,12.503,6.671,3.407,6.823,7.187,5.025,2.677,0.708,1.346,1.428,1.038,0.534,0.1,0.219,0.212,0.127,0.078,0.009,0.024,0.02,0.012,0.014
Arábia Saudita,Croácia,12.4,22.8,64.8,10.108,17.074,14.457,8.32,3.762,5.897,9.816,8.481,4.849,2.196,1.621,2.98,2.545,1.477,0.679,0.413,0.616,0.534,0.304,0.121,0.065,0.106,0.082,0.044,0.024
Arábia Saudita,Gana,36.948,28.859,34.193,11.46,11.815,6.445,2.376,0.629,12.556,12.954,7.094,2.492,0.723,7.016,7.334,3.845,1.463,0.458,2.685,2.825,1.526,0.552,0.161,0.845,0.831,0.421,0.186,0.042
Arábia Saudita,Panamá,30.177,27.882,41.941,10.068,12.758,8.018,3.556,1.099,10.302,12.994,8.065,3.595,1.134,5.377,6.555,4.125,1.799,0.602,1.825,2.351,1.54,0.633,0.234,0.532,0.638,0.4,0.198,0.06
Cabo Verde,França,4.034,10.638,85.328,4.005,10.714,14.552,13.486,9.603,1.849,4.824,6.743,6.262,4.389,0.415,1.172,1.55,1.44,1.039,0.062,0.191,0.239,0.24,0.168,0.011,0.026,0.032,0.024,0.019
Cabo Verde,Senegal,12.328,20.607,67.065,7.977,14.558,13.831,8.996,4.346,5.135,9.18,8.945,5.648,2.745,1.799,3.156,2.991,1.904,0.954,0.374,0.719,0.67,0.422,0.215,0.076,0.123,0.123,0.07,0.037
Cabo Verde,Noruega,7.316,13.114,79.57,3.248,8.569,11.486,10.511,7.543,2.223,6.092,8.033,7.286,5.213,0.839,2.231,3.003,2.67,1.805,0.229,0.531,0.729,0.655,0.494,0.056,0.1,0.152,0.128,0.109
Cabo Verde,Iraque,27.361,28.724,43.915,11.85,14.44,8.915,3.803,1.28,10.574,12.677,7.849,3.348,1.149,4.914,5.833,3.701,1.444,0.474,1.576,1.825,1.125,0.459,0.137,0.397,0.453,0.276,0.112,0.036
Cabo Verde,Argentina,2.857,9.341,87.802,4.035,10.939,15.578,14.939,11.074,1.548,4.115,5.707,5.347,3.95,0.258,0.715,1.066,1.08,0.74,0.033,0.107,0.144,0.122,0.106,0.004,0.01,0.017,0.013,0.003
Cabo Verde,Áustria,11.263,19.76,68.977,7.333,14.168,13.901,9.159,4.698,4.671,9.046,8.758,6.012,3.012,1.563,2.929,2.904,2.027,1.002,0.347,0.653,0.629,0.437,0.249,0.069,0.124,0.117,0.098,0.038
Cabo Verde,Argélia,16.875,23.151,59.974,8.015,13.784,11.724,7.048,3.202,6.345,10.783,9.195,5.404,2.57,2.504,4.256,3.721,2.182,0.934,0.708,1.131,1.043,0.577,0.271,0.159,0.262,0.198,0.096,0.053
Cabo Verde,Jordânia,25.364,24.608,50.028,7.15,10.993,8.8,4.791,2.041,7.277,11.374,9.325,4.945,2.175,3.995,6.261,4.982,2.652,1.105,1.421,2.283,1.786,0.968,0.371,0.398,0.6,0.524,0.283,0.121
Cabo Verde,Portugal,5.325,11.616,83.059,3.662,9.734,12.891,12.324,8.676,2.012,5.316,7.369,6.823,4.922,0.575,1.595,2.213,2.042,1.408,0.124,0.33,0.44,0.383,0.283,0.016,0.064,0.075,0.063,0.04
Cabo Verde,Colômbia,5.186,11.543,83.271,3.715,9.907,13.159,12.432,8.919,2.11,5.386,7.17,6.595,4.851,0.525,1.501,2.079,1.846,1.314,0.124,0.34,0.383,0.318,0.247,0.017,0.046,0.058,0.052,0.045
Cabo Verde,Uzbequistão,19.851,28.784,51.365,13.92,17.306,11.548,5.215,1.786,9.408,11.779,7.646,3.595,1.215,3.246,4.141,2.773,1.184,0.395,0.827,0.996,0.666,0.3,0.097,0.143,0.172,0.125,0.046,0.012
Cabo Verde,República Democrática do Congo,23.056,31.746,45.198,16.811,18.246,10.1,3.771,1.152,11.54,12.366,6.757,2.545,0.782,4.007,4.345,2.355,0.845,0.251,0.971,1.014,0.579,0.203,0.071,0.169,0.187,0.111,0.039,0.01
Cabo Verde,Inglaterra,4.039,11.733,84.228,5.051,12.732,16.393,14.077,9.406,2.083,5.118,6.423,5.537,3.804,0.42,1.089,1.388,1.14,0.761,0.051,0.144,0.17,0.16,0.122,0.007,0.017,0.031,0.013,0.016
Cabo Verde,Croácia,9.034,17.676,73.29,6.779,13.852,14.783,10.512,5.802,3.893,8.024,8.273,6.174,3.374,1.157,2.421,2.468,1.804,1.07,0.25,0.538,0.494,0.365,0.191,0.032,0.077,0.073,0.058,0.037
Cabo Verde,Gana,31.431,27.007,41.562,8.887,11.348,7.528,3.39,1.215,9.718,12.523,8.257,3.741,1.401,5.388,6.856,4.71,2.21,0.758,2.065,2.687,1.821,0.772,0.275,0.619,0.792,0.502,0.257,0.108
Cabo Verde,Panamá,24.849,25.164,49.987,7.615,11.579,8.937,4.929,1.985,7.622,11.732,9.182,4.77,2.003,4.021,5.9,4.798,2.548,1.019,1.395,2.085,1.66,0.905,0.342,0.368,0.615,0.437,0.268,0.106
França,Argentina,28.543,28.93,42.527,11.834,13.957,8.361,3.534,1.123,10.787,12.742,7.968,3.251,1.063,5.145,6.016,3.806,1.584,0.5,1.679,2.02,1.221,0.508,0.157,0.403,0.471,0.329,0.136,0.038
França,Áustria,57.193,24.116,18.691,8.319,6.855,2.869,0.845,0.195,13.58,11.166,4.607,1.344,0.294,11.145,9.333,3.902,1.09,0.243,6.4,5.084,2.127,0.661,0.15,2.796,2.258,0.969,0.253,0.064
França,Argélia,67.765,19.754,12.481,6.633,4.69,1.794,0.444,0.083,12.576,9.173,3.287,0.827,0.175,12.579,9.251,3.31,0.803,0.165,8.691,6.258,2.344,0.579,0.113,4.668,3.343,1.29,0.299,0.058
França,Jordânia,79.796,13.166,7.038,3.557,2.362,0.801,0.202,0.034,9.091,6.186,2.067,0.496,0.084,12.104,8.058,2.748,0.709,0.114,10.955,7.318,2.419,0.598,0.1,7.592,5.107,1.748,0.399,0.072
França,Portugal,44.002,25.591,30.407,7.301,8.111,4.898,1.931,0.626,10.366,12.0,7.202,2.85,0.872,7.57,8.745,5.104,2.136,0.618,3.83,4.382,2.692,1.057,0.363,1.356,1.65,1.023,0.397,0.114
França,Colômbia,42.402,26.046,31.552,7.903,8.761,5.241,2.1,0.681,10.547,11.991,7.074,2.85,0.926,7.384,8.66,5.1,2.113,0.601,3.575,4.094,2.364,0.927,0.339,1.335,1.539,0.865,0.345,0.117
França,Uzbequistão,66.866,22.123,11.011,10.179,5.381,1.51,0.32,0.043,17.153,9.474,2.571,0.523,0.059,14.885,8.097,2.172,0.463,0.07,9.014,4.867,1.366,0.279,0.038,4.301,2.33,0.67,0.108,0.018
França,República Democrática do Congo,69.223,21.501,9.276,10.893,5.114,1.18,0.185,0.022,18.591,8.591,2.016,0.341,0.037,16.408,7.408,1.825,0.306,0.041,9.991,4.552,1.08,0.183,0.022,4.626,2.024,0.469,0.069,0.009
França,Inglaterra,34.037,29.295,36.668,12.01,12.899,7.087,2.726,0.819,12.297,13.086,7.069,2.656,0.805,6.436,6.886,3.669,1.382,0.446,2.234,2.494,1.345,0.49,0.13,0.647,0.641,0.4,0.145,0.038
França,Croácia,51.683,25.959,22.358,9.325,8.077,3.678,1.088,0.266,13.552,12.009,5.351,1.641,0.389,10.343,8.883,3.922,1.161,0.29,5.308,4.551,2.125,0.648,0.144,2.077,1.718,0.772,0.231,0.052
França,Gana,84.186,10.9,4.914,3.432,1.892,0.531,0.106,0.022,9.259,5.041,1.444,0.28,0.037,13.187,7.23,2.017,0.448,0.065,12.604,6.82,1.947,0.365,0.062,9.018,5.009,1.389,0.262,0.043
França,Panamá,79.353,13.472,7.175,3.829,2.47,0.862,0.209,0.034,9.693,6.28,2.093,0.473,0.09,12.537,8.197,2.731,0.654,0.128,11.064,7.269,2.393,0.553,0.107,7.413,4.899,1.612,0.414,0.073
Senegal,Argentina,13.389,22.808,63.803,9.534,15.897,13.802,8.178,3.7,5.961,10.033,8.685,5.039,2.309,1.946,3.242,2.825,1.603,0.735,0.413,0.747,0.625,0.382,0.174,0.084,0.123,0.11,0.068,0.033
Senegal,Áustria,34.435,27.973,37.592,10.024,11.576,7.159,2.86,0.924,11.262,12.939,7.579,3.184,0.989,6.162,7.294,4.291,1.722,0.573,2.361,2.739,1.669,0.655,0.183,0.714,0.811,0.527,0.192,0.062
Senegal,Argélia,44.099,27.165,28.736,9.214,9.305,4.918,1.765,0.474,12.216,12.675,6.458,2.395,0.623,8.183,8.604,4.474,1.61,0.423,3.955,3.939,2.039,0.729,0.219,1.379,1.397,0.743,0.238,0.068
Senegal,Jordânia,57.879,22.551,19.57,6.238,5.928,2.801,0.904,0.26,11.279,10.58,5.063,1.726,0.425,10.196,9.535,4.657,1.528,0.371,6.349,5.854,2.872,0.957,0.229,2.967,2.778,1.312,0.438,0.112
Senegal,Portugal,22.602,23.942,53.456,7.094,11.367,9.705,5.56,2.346,6.838,11.221,9.341,5.334,2.317,3.541,5.628,4.687,2.661,1.161,1.156,1.973,1.605,0.834,0.395,0.31,0.526,0.402,0.23,0.099
Senegal,Colômbia,21.866,23.84,54.294,7.504,11.986,10.03,5.717,2.535,7.108,11.051,9.313,5.201,2.311,3.33,5.402,4.372,2.478,1.062,1.157,1.752,1.49,0.817,0.382,0.266,0.446,0.378,0.188,0.087
Senegal,Uzbequistão,45.341,30.199,24.46,14.24,10.774,4.402,1.162,0.251,16.19,12.575,4.977,1.341,0.298,9.686,7.465,3.039,0.84,0.181,4.042,2.999,1.224,0.326,0.064,1.278,0.991,0.395,0.132,0.018
Senegal,República Democrática do Congo,48.777,30.501,20.722,15.824,10.516,3.381,0.775,0.16,18.389,12.084,4.041,0.902,0.164,11.025,7.24,2.381,0.542,0.106,4.527,2.977,1.003,0.199,0.05,1.42,0.929,0.309,0.075,0.013
Senegal,Inglaterra,16.544,25.341,58.115,10.685,16.299,12.667,6.705,2.721,7.313,11.194,8.509,4.453,1.805,2.506,3.888,3.037,1.627,0.638,0.622,0.926,0.709,0.395,0.165,0.111,0.175,0.135,0.071,0.03
Senegal,Croácia,29.264,28.108,42.628,10.492,12.894,8.13,3.61,1.208,10.223,12.749,8.069,3.621,1.212,5.135,6.44,4.214,1.876,0.61,1.765,2.251,1.437,0.6,0.209,0.472,0.557,0.354,0.161,0.051
Senegal,Gana,63.918,21.141,14.941,6.741,5.257,2.037,0.601,0.12,12.589,9.877,4.041,1.1,0.235,12.045,9.365,3.777,1.024,0.231,7.773,6.002,2.454,0.668,0.132,3.882,3.053,1.204,0.319,0.074
Senegal,Panamá,57.08,22.988,19.932,6.825,6.207,2.935,1.002,0.266,11.727,10.691,5.049,1.695,0.444,10.314,9.559,4.46,1.437,0.377,6.233,5.663,2.707,0.906,0.218,2.824,2.579,1.152,0.431,0.098
Noruega,Argentina,18.479,21.769,59.752,6.191,11.227,10.265,6.704,3.219,5.741,10.068,9.458,6.064,3.036,2.601,4.641,4.494,2.786,1.418,0.896,1.583,1.421,0.914,0.489,0.215,0.433,0.363,0.257,0.086
Noruega,Áustria,45.09,24.041,30.869,5.472,6.985,4.459,2.022,0.651,8.546,11.041,7.132,3.208,1.104,6.939,8.847,5.86,2.649,0.854,3.95,4.9,3.135,1.43,0.495,1.678,2.115,1.366,0.632,0.215
Noruega,Argélia,57.186,21.152,21.662,4.548,5.126,2.875,1.153,0.341,8.505,9.551,5.466,2.17,0.63,8.63,9.412,5.397,2.133,0.613,5.655,6.432,3.65,1.411,0.406,3.006,3.236,1.85,0.713,0.218
Noruega,Jordânia,71.679,15.64,12.681,2.508,2.608,1.349,0.485,0.148,6.549,6.826,3.55,1.214,0.336,8.633,8.658,4.552,1.653,0.452,7.669,7.74,4.06,1.441,0.395,5.132,5.118,2.768,0.981,0.273
Noruega,Portugal,30.54,22.225,47.235,3.888,6.951,6.344,3.835,1.959,5.472,9.691,8.736,5.404,2.735,3.962,7.003,6.386,3.851,1.965,1.9,3.404,2.96,1.87,0.945,0.765,1.339,1.203,0.703,0.341
Noruega,Colômbia,29.203,22.273,48.524,4.139,7.395,6.649,4.183,2.027,5.481,9.843,9.007,5.409,2.637,3.85,6.883,6.083,3.855,1.886,1.801,3.192,2.864,1.838,0.869,0.667,1.232,1.052,0.626,0.323
Noruega,Uzbequistão,58.173,23.287,18.54,7.819,6.477,2.791,0.838,0.177,12.834,10.761,4.691,1.403,0.326,11.217,9.32,3.954,1.177,0.256,6.375,5.353,2.338,0.679,0.159,2.981,2.489,1.095,0.34,0.072
Noruega,República Democrática do Congo,61.751,23.037,15.212,8.71,6.209,2.232,0.556,0.114,14.627,10.504,3.794,0.95,0.175,12.69,9.011,3.314,0.8,0.171,7.485,5.225,1.913,0.457,0.114,3.487,2.452,0.844,0.225,0.048
Noruega,Inglaterra,22.778,23.5,53.722,6.664,11.173,9.317,5.619,2.523,6.615,10.986,9.333,5.386,2.439,3.496,5.623,4.761,2.817,1.193,1.173,2.047,1.722,0.959,0.396,0.314,0.565,0.459,0.274,0.122
Noruega,Croácia,39.812,24.269,35.919,5.768,7.88,5.452,2.725,0.966,8.664,11.2,7.853,3.775,1.323,6.363,8.214,5.708,2.753,1.037,3.02,4.251,2.869,1.377,0.483,1.193,1.598,1.049,0.54,0.195
Noruega,Gana,77.364,13.545,9.091,2.585,2.257,1.025,0.284,0.076,6.979,6.047,2.75,0.78,0.185,9.75,8.245,3.647,1.04,0.258,9.217,7.664,3.432,1.068,0.231,6.502,5.58,2.463,0.749,0.178
Noruega,Panamá,70.466,16.259,13.275,2.858,2.804,1.506,0.51,0.16,7.056,7.029,3.712,1.246,0.366,8.737,8.816,4.703,1.653,0.44,7.672,7.665,3.914,1.357,0.391,5.0,5.084,2.619,0.958,0.277
Iraque,Argentina,4.999,13.732,81.269,6.164,14.409,16.839,13.257,8.236,2.599,5.867,6.85,5.464,3.463,0.557,1.243,1.514,1.237,0.768,0.085,0.187,0.22,0.167,0.122,0.012,0.023,0.034,0.026,0.019
Iraque,Áustria,16.523,24.063,59.414,9.345,15.075,12.433,6.816,3.017,6.663,10.899,8.884,4.915,2.189,2.512,4.075,3.292,1.899,0.814,0.669,1.017,0.853,0.479,0.198,0.152,0.189,0.174,0.101,0.047
Iraque,Argélia,23.833,26.522,49.645,9.84,13.818,9.862,4.912,1.76,8.678,12.054,8.657,4.194,1.691,3.919,5.53,3.991,1.98,0.761,1.269,1.783,1.262,0.587,0.202,0.272,0.378,0.321,0.157,0.047
Iraque,Jordânia,33.707,26.636,39.657,8.088,10.54,6.939,3.236,1.119,9.497,12.501,8.17,3.727,1.293,5.799,7.46,4.972,2.22,0.803,2.332,3.144,2.018,0.955,0.316,0.756,0.931,0.63,0.284,0.114
Iraque,Portugal,8.794,16.25,74.956,5.29,11.877,13.717,10.501,6.206,3.351,7.611,8.701,6.701,3.94,1.072,2.513,2.788,2.249,1.229,0.235,0.551,0.68,0.507,0.298,0.041,0.087,0.115,0.087,0.051
Iraque,Colômbia,8.43,16.472,75.098,5.686,12.191,13.803,10.653,6.333,3.29,7.593,8.335,6.646,3.98,1.078,2.361,2.679,2.057,1.169,0.232,0.544,0.563,0.463,0.26,0.031,0.096,0.092,0.083,0.048
Iraque,Uzbequistão,26.462,31.332,42.206,15.657,16.647,8.958,3.381,0.975,12.18,12.576,6.897,2.548,0.734,4.797,5.033,2.81,1.059,0.304,1.306,1.414,0.771,0.267,0.08,0.291,0.32,0.144,0.055,0.022
Iraque,República Democrática do Congo,29.524,33.852,36.624,18.498,16.653,7.613,2.435,0.561,14.303,12.803,5.844,1.851,0.454,5.697,5.101,2.356,0.681,0.171,1.464,1.398,0.619,0.187,0.046,0.332,0.264,0.143,0.031,0.008
Iraque,Inglaterra,6.567,16.41,77.023,7.451,15.756,16.56,12.292,6.72,3.317,7.006,7.489,5.486,3.079,0.773,1.673,1.745,1.243,0.676,0.13,0.271,0.28,0.191,0.101,0.017,0.025,0.037,0.025,0.015
Iraque,Croácia,13.503,22.432,64.065,8.931,15.388,13.745,8.2,3.726,5.816,10.075,8.742,5.299,2.391,1.826,3.387,2.985,1.786,0.811,0.478,0.784,0.688,0.405,0.194,0.088,0.17,0.113,0.064,0.033
Iraque,Gana,40.443,27.398,32.159,9.596,10.25,5.699,2.156,0.585,11.968,12.607,6.952,2.657,0.741,7.442,8.145,4.461,1.793,0.471,3.266,3.541,1.894,0.667,0.213,1.075,1.186,0.598,0.22,0.063
Iraque,Panamá,33.303,26.587,40.11,8.637,11.039,7.376,3.193,1.094,9.893,12.365,8.139,3.702,1.248,5.739,7.374,4.648,2.126,0.713,2.221,2.921,1.925,0.839,0.286,0.687,0.882,0.611,0.259,0.092
Argentina,Portugal,50.587,25.671,23.742,8.82,8.04,3.869,1.29,0.329,12.835,11.816,5.666,1.81,0.467,9.8,8.972,4.267,1.394,0.312,4.969,4.652,2.2,0.699,0.203,1.992,1.785,0.859,0.309,0.059
Argentina,Colômbia,49.405,26.085,24.51,9.359,8.542,4.093,1.315,0.376,13.183,11.885,5.698,1.89,0.46,9.619,8.825,4.099,1.278,0.352,4.837,4.383,2.039,0.667,0.179,1.784,1.681,0.839,0.267,0.069
Argentina,Uzbequistão,71.018,20.641,8.341,10.767,4.604,1.07,0.157,0.014,18.567,8.0,1.832,0.302,0.025,16.76,7.48,1.701,0.272,0.029,10.45,4.413,1.033,0.168,0.024,5.079,2.147,0.519,0.08,0.005
Argentina,República Democrática do Congo,73.014,20.034,6.952,11.266,4.22,0.825,0.105,0.012,19.995,7.403,1.418,0.174,0.011,17.998,6.794,1.269,0.151,0.018,11.257,4.106,0.788,0.093,0.011,5.31,1.945,0.377,0.041,0.003
Argentina,Inglaterra,39.115,31.148,29.737,14.652,12.547,5.628,1.748,0.393,15.073,13.015,5.782,1.718,0.419,7.928,6.827,3.104,0.936,0.228,3.025,2.567,1.164,0.342,0.082,0.85,0.715,0.302,0.097,0.032
Argentina,Croácia,56.974,25.509,17.517,10.678,7.383,2.773,0.699,0.141,15.996,11.161,4.093,1.073,0.208,12.119,8.652,3.197,0.789,0.157,6.325,4.559,1.593,0.441,0.081,2.664,1.788,0.683,0.183,0.028
Argentina,Gana,87.016,9.519,3.465,3.55,1.604,0.325,0.055,0.01,9.954,4.389,1.011,0.145,0.024,14.183,6.228,1.354,0.228,0.024,13.923,6.048,1.446,0.2,0.027,10.372,4.607,1.056,0.164,0.025
